uo;tipo_siafi;no_siafi;ano_exercicio_receita;codigo_classificacao_receita;tipo_de_receita;fonte;receita_arrecadada_r;classificacao_receita;registro_receita;data_da_arrecadacao
1511;Convênio;9406878;2025;1321.01.0.1.01.000;Rendimento;70;124,93;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Convênio;9406881;2025;1321.01.0.1.01.000;Rendimento;70;502,02;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Convênio;9441732;2025;1321.01.0.1.01.000;Rendimento;70;716,50;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Convênio;9445877;2025;1321.01.0.1.01.000;Rendimento;70;100,45;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Convênio;9447312;2025;1321.01.0.1.01.000;Rendimento;70;1.502,78;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Convênio;9447780;2025;1321.01.0.1.01.000;Rendimento;70;1.205,98;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Acordo/Ajuste;9401502;2025;1321.01.0.1.01.000;Rendimento;9;5.650,55;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Acordo/Ajuste;9447735;2025;1321.01.0.1.01.000;Rendimento;9;12.745,25;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;Acordo/Ajuste;9451348;2025;1321.01.0.1.01.000;Rendimento;9;6.317,08;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445599;2025;1321.01.0.1.01.000;Rendimento;98;3.255,73;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445603;2025;1321.01.0.1.01.000;Rendimento;98;593,64;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445606;2025;1321.01.0.1.01.000;Rendimento;98;3.963,28;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445611;2025;1321.01.0.1.01.000;Rendimento;98;1.191,29;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445613;2025;1321.01.0.1.01.000;Rendimento;98;3.588,29;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445614;2025;1321.01.0.1.01.000;Rendimento;98;3.559,76;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445616;2025;1321.01.0.1.01.000;Rendimento;98;3.561,87;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445617;2025;1321.01.0.1.01.000;Rendimento;98;895,31;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445621;2025;1321.01.0.1.01.000;Rendimento;98;72,57;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1511;17;9445646;2025;1321.01.0.1.01.000;Rendimento;98;4.657,17;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9414088;2025;1321.01.0.1.01.000;Rendimento;68;30.188,62;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9414089;2025;1321.01.0.1.01.000;Rendimento;68;316,21;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9414091;2025;1321.01.0.1.01.000;Rendimento;68;297,38;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9414092;2025;1321.01.0.1.01.000;Rendimento;68;243,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9414094;2025;1321.01.0.1.01.000;Rendimento;68;202,91;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9417650;2025;1321.01.0.1.01.000;Rendimento;68;16.383,79;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9424634;2025;1321.01.0.1.01.000;Rendimento;70;355,62;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9425223;2025;1321.01.0.1.01.000;Rendimento;70;3.614,40;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9433721;2025;1321.01.0.1.01.000;Rendimento;70;11,76;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9433726;2025;1321.01.0.1.01.000;Rendimento;70;34,75;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9433729;2025;1321.01.0.1.01.000;Rendimento;70;38,51;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9436645;2025;1321.01.0.1.01.000;Rendimento;70;2.069,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9437464;2025;1321.01.0.1.01.000;Rendimento;70;7.113,18;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9437586;2025;1321.01.0.1.01.000;Rendimento;70;447,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9437759;2025;1321.01.0.1.01.000;Rendimento;70;152,97;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9440648;2025;1321.01.0.1.01.000;Rendimento;70;1.031,73;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9447326;2025;1321.01.0.1.01.000;Rendimento;68;166,98;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9447484;2025;1321.01.0.1.01.000;Rendimento;70;5.828,77;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9447485;2025;1321.01.0.1.01.000;Rendimento;70;6.353,03;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9453526;2025;1321.01.0.1.01.000;Rendimento;70;846,23;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2271;Convênio;9459788;2025;1321.01.0.1.01.000;Rendimento;70;552,08;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
2321;Convênio;9410109;2025;1321.01.0.1.01.000;Rendimento;24;4,01;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;09/10/2025
1251;Convênio;9291958;2025;1321.01.0.1.01.000;Rendimento;68;867,89;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9293675;2025;1321.01.0.1.01.000;Rendimento;24;264,89;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9318754;2025;1321.01.0.1.01.000;Rendimento;24;491,98;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9350464;2025;1321.01.0.1.01.000;Rendimento;10;16,15;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9350464;2025;1321.01.0.1.01.000;Rendimento;24;767,79;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9371886;2025;1321.01.0.1.01.000;Rendimento;68;1.531,03;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9389248;2025;1321.01.0.1.01.000;Rendimento;24;3.113,32;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9393400;2025;1321.01.0.1.01.000;Rendimento;68;62,60;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9400137;2025;1321.01.0.1.01.000;Rendimento;10;97,88;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9400137;2025;1321.01.0.1.01.000;Rendimento;24;4.796,10;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9405768;2025;1321.01.0.1.01.000;Rendimento;68;21,72;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9408769;2025;1321.01.0.1.01.000;Rendimento;70;294,71;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9408818;2025;1321.01.0.1.01.000;Rendimento;70;0,68;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9408843;2025;1321.01.0.1.01.000;Rendimento;70;234,86;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9409752;2025;1321.01.0.1.01.000;Rendimento;70;562,27;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9417660;2025;1321.01.0.1.01.000;Rendimento;70;2.736,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9424609;2025;1321.01.0.1.01.000;Rendimento;70;124,55;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9425242;2025;1321.01.0.1.01.000;Rendimento;70;653,43;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9426790;2025;1321.01.0.1.01.000;Rendimento;70;569,82;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9427545;2025;1321.01.0.1.01.000;Rendimento;24;14.167,17;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9435583;2025;1321.01.0.1.01.000;Rendimento;70;394,97;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9437245;2025;1321.01.0.1.01.000;Rendimento;70;50,43;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9437935;2025;1321.01.0.1.01.000;Rendimento;70;152,38;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9441307;2025;1321.01.0.1.01.000;Rendimento;70;175,03;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9442823;2025;1321.01.0.1.01.000;Rendimento;70;624,65;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9445725;2025;1321.01.0.1.01.000;Rendimento;70;124,62;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9445752;2025;1321.01.0.1.01.000;Rendimento;70;1.114,11;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9445753;2025;1321.01.0.1.01.000;Rendimento;68;442,02;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9445753;2025;2441.99.0.1.23.999;Receita de Capital;68;8.000,00;SEGURANCA PUBLICA - OUTROS;Arrecadado;08/10/2025
1251;Convênio;9445886;2025;1321.01.0.1.01.000;Rendimento;70;209,16;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9447305;2025;1321.01.0.1.01.000;Rendimento;70;2.643,08;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9447308;2025;1321.01.0.1.01.000;Rendimento;70;2.458,44;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9447778;2025;1321.01.0.1.01.000;Rendimento;70;224,70;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9453500;2025;1321.01.0.1.01.000;Rendimento;70;213,07;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9456425;2025;1321.01.0.1.01.000;Rendimento;70;510,67;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;Convênio;9470472;2025;1321.01.0.1.01.000;Rendimento;70;162,58;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;17;9445644;2025;1321.01.0.1.01.000;Rendimento;98;31.773,57;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;17;9445723;2025;1321.01.0.1.01.000;Rendimento;98;5.321,13;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;17;9445724;2025;1321.01.0.1.01.000;Rendimento;98;2.447,72;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;17;9445726;2025;1321.01.0.1.01.000;Rendimento;98;1.930,79;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;17;9445730;2025;1321.01.0.1.01.000;Rendimento;98;15.256,11;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1251;17;9445733;2025;1321.01.0.1.01.000;Rendimento;98;4.069,66;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1261;Portaria;9410187;2025;1321.01.0.1.01.000;Rendimento;36;604.954,30;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1401;Acordo/Ajuste;9271652;2025;1321.01.0.1.01.000;Rendimento;66;7,17;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1401;Acordo/Ajuste;9292085;2025;1321.01.0.1.01.000;Rendimento;66;1.996,09;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1401;Acordo/Ajuste;9344199;2025;1321.01.0.1.01.000;Rendimento;66;798,91;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1401;Acordo/Ajuste;9344844;2025;1321.01.0.1.01.000;Rendimento;74;23,38;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2101;Acordo/Ajuste;9440627;2025;1321.01.0.1.01.000;Rendimento;9;16.633,37;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2201;Convênio;9341289;2025;1321.01.0.1.01.000;Rendimento;1;2.730,54;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9383435;2025;1321.01.0.1.01.000;Rendimento;70;691,28;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9406906;2025;0.....;0;0;1,02;SEM INFORMACAO;Arrecadado;08/10/2025
2271;Convênio;9413383;2025;1321.01.0.1.01.000;Rendimento;68;212,83;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413388;2025;1321.01.0.1.01.000;Rendimento;68;3.045,31;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413390;2025;1321.01.0.1.01.000;Rendimento;68;4.248,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413393;2025;1321.01.0.1.01.000;Rendimento;68;51.283,29;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413395;2025;1321.01.0.1.01.000;Rendimento;68;19.098,06;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413550;2025;1321.01.0.1.01.000;Rendimento;68;2.980,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413551;2025;1321.01.0.1.01.000;Rendimento;68;7.555,22;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9413966;2025;1321.01.0.1.01.000;Rendimento;70;6.662,67;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9433722;2025;1321.01.0.1.01.000;Rendimento;70;292,62;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9433728;2025;0.....;0;0;11,52;SEM INFORMACAO;Arrecadado;08/10/2025
2271;Convênio;9433750;2025;0.....;0;0;3,90;SEM INFORMACAO;Arrecadado;08/10/2025
2271;Convênio;9439900;2025;1321.01.0.1.01.000;Rendimento;68;6.641,32;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9474244;2025;1321.01.0.1.01.000;Rendimento;70;1.093,93;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9475337;2025;1321.01.0.1.01.000;Rendimento;70;675,07;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
2271;Convênio;9475338;2025;1321.01.0.1.01.000;Rendimento;70;675,07;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;08/10/2025
1221;17;9447104;2025;1321.01.0.1.01.000;Rendimento;98;1.170,52;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;Convênio;9410110;2025;1321.01.0.1.01.000;Rendimento;10;1.887,86;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;Convênio;9410110;2025;1321.01.0.1.01.000;Rendimento;24;90.180,98;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;Convênio;9440827;2025;1321.01.0.1.01.000;Rendimento;10;123,96;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;Convênio;9447775;2025;1321.01.0.1.01.000;Rendimento;69;21.112,91;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;17;9445624;2025;1321.01.0.1.01.000;Rendimento;98;8.090,82;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;17;9447499;2025;1321.01.0.1.01.000;Rendimento;98;2.071,36;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1231;17;9447502;2025;1321.01.0.1.01.000;Rendimento;98;11.923,01;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9275416;2025;1321.01.0.1.01.000;Rendimento;70;716,95;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9282915;2025;1321.01.0.1.01.000;Rendimento;70;108,25;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9282916;2025;1321.01.0.1.01.000;Rendimento;70;715,26;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9285205;2025;1321.01.0.1.01.000;Rendimento;70;1.431,81;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9286435;2025;1321.01.0.1.01.000;Rendimento;70;200,89;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9292802;2025;1321.01.0.1.01.000;Rendimento;70;1.701,22;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9293658;2025;1321.01.0.1.01.000;Rendimento;70;509,58;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9313581;2025;1321.01.0.1.01.000;Rendimento;70;0,85;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9317354;2025;1321.01.0.1.01.000;Rendimento;70;132,04;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9319127;2025;1321.01.0.1.01.000;Rendimento;70;1.317,85;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9324183;2025;1321.01.0.1.01.000;Rendimento;70;27,36;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9326072;2025;1321.01.0.1.01.000;Rendimento;70;780,25;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9331772;2025;1321.01.0.1.01.000;Rendimento;70;25,33;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9331893;2025;1321.01.0.1.01.000;Rendimento;70;965,72;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9341862;2025;1321.01.0.1.01.000;Rendimento;70;479,89;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9344208;2025;1321.01.0.1.01.000;Rendimento;70;752,69;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9344936;2025;1321.01.0.1.01.000;Rendimento;70;367,73;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9344938;2025;1321.01.0.1.01.000;Rendimento;70;82,99;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9345086;2025;1321.01.0.1.01.000;Rendimento;70;864,53;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9345153;2025;1321.01.0.1.01.000;Rendimento;70;2.176,22;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9345692;2025;1321.01.0.1.01.000;Rendimento;70;416,07;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9345938;2025;1321.01.0.1.01.000;Rendimento;70;7,29;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9346528;2025;1321.01.0.1.01.000;Rendimento;70;99,47;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9348750;2025;1321.01.0.1.01.000;Rendimento;70;1.240,93;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9348751;2025;1321.01.0.1.01.000;Rendimento;70;415,87;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9349513;2025;1321.01.0.1.01.000;Rendimento;70;51,18;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
1251;Convênio;9371937;2025;1321.01.0.1.01.000;Rendimento;70;30,56;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;Arrecadado;07/10/2025
